Transaction_ID,Date,Inventory_ID,Quantity_Consumed,Department,Staff_ID,Shift,Consumption_Reason,Remaining_Stock,Batch_Lot
TXN000869,16-08-2025,INV00075,16,ER,STF7802,Night,Routine Use,111,LOT51139
TXN000870,05-08-2025,INV00362,9,ER,STF5903,Morning,Emergency Use,409,LOT52290
TXN000871,25-08-2025,INV00174,2,ER,STF3169,Night,Emergency Use,452,LOT37630
TXN000872,18-08-2025,INV00036,12,Surgery,STF5893,Night,Routine Use,398,LOT64646
TXN000873,22-08-2025,INV00382,15,General,STF1803,Night,Routine Use,233,LOT39269
TXN000874,03-08-2025,INV00286,8,Pediatrics,STF7612,Morning,Routine Use,201,LOT88602
TXN000875,24-08-2025,INV00029,15,ICU,STF6284,Night,Routine Use,4,LOT30684
TXN000876,16-08-2025,INV00056,8,General,STF2143,Night,Emergency Use,208,LOT30926
TXN000877,06-08-2025,INV00084,11,Surgery,STF3005,Night,Routine Use,52,LOT89637
TXN000878,04-08-2025,INV00449,5,Surgery,STF6616,Night,Routine Use,19,LOT29363
TXN000879,09-08-2025,INV00246,11,General,STF7305,Afternoon,Routine Use,118,LOT95949
TXN000880,02-08-2025,INV00343,18,Pediatrics,STF5167,Morning,Routine Use,72,LOT69052
TXN000881,21-08-2025,INV00351,1,General,STF8485,Afternoon,Routine Use,414,LOT17466
TXN000882,26-08-2025,INV00425,19,ER,STF3576,Afternoon,Routine Use,153,LOT63590
TXN000883,12-08-2025,INV00310,14,Surgery,STF3347,Afternoon,Emergency Use,50,LOT40743
TXN000884,20-08-2025,INV00268,12,Pediatrics,STF8550,Afternoon,Emergency Use,80,LOT56782
TXN000885,25-08-2025,INV00444,13,ER,STF4096,Morning,Emergency Use,71,LOT27843
TXN000886,11-08-2025,INV00238,16,General,STF1723,Afternoon,Routine Use,298,LOT20984
TXN000887,10-08-2025,INV00393,8,General,STF1027,Afternoon,Emergency Use,300,LOT56686
TXN000888,06-08-2025,INV00399,20,ICU,STF6842,Night,Emergency Use,471,LOT56409
TXN000889,15-08-2025,INV00035,8,Pediatrics,STF1810,Afternoon,Routine Use,488,LOT29201
TXN000890,05-08-2025,INV00009,5,ER,STF2310,Afternoon,Routine Use,386,LOT46347
TXN000891,15-08-2025,INV00127,14,Pediatrics,STF4741,Morning,Emergency Use,359,LOT22452
TXN000892,12-08-2025,INV00066,4,Surgery,STF8202,Afternoon,Routine Use,429,LOT28098
TXN000893,13-08-2025,INV00176,16,ER,STF8076,Night,Emergency Use,87,LOT54091
TXN000894,11-08-2025,INV00309,10,Surgery,STF7718,Night,Emergency Use,117,LOT80622
TXN000895,19-08-2025,INV00426,9,ICU,STF2481,Afternoon,Emergency Use,410,LOT20808
TXN000896,04-08-2025,INV00116,13,ICU,STF8256,Morning,Emergency Use,126,LOT75688
TXN000897,16-08-2025,INV00367,12,ER,STF7017,Morning,Emergency Use,55,LOT64706
TXN000898,08-08-2025,INV00461,5,General,STF2942,Afternoon,Emergency Use,109,LOT54358
TXN000899,18-08-2025,INV00157,7,General,STF4515,Afternoon,Emergency Use,388,LOT94030
TXN000900,15-08-2025,INV00154,5,ICU,STF1102,Morning,Routine Use,464,LOT53296
TXN000901,17-08-2025,INV00268,2,ICU,STF6961,Night,Routine Use,75,LOT80273
TXN000902,03-08-2025,INV00239,1,ICU,STF8242,Night,Routine Use,411,LOT35290
TXN000903,12-08-2025,INV00476,17,General,STF8101,Morning,Routine Use,467,LOT91291
TXN000904,24-08-2025,INV00500,8,Surgery,STF5455,Afternoon,Routine Use,359,LOT67223
TXN000905,09-08-2025,INV00482,7,ER,STF1733,Morning,Emergency Use,301,LOT78806
TXN000906,12-08-2025,INV00450,17,General,STF3206,Afternoon,Routine Use,124,LOT61821
TXN000907,05-08-2025,INV00475,1,ICU,STF3754,Night,Routine Use,431,LOT61571
TXN000908,15-08-2025,INV00251,4,ER,STF1298,Night,Routine Use,406,LOT96550
TXN000909,28-08-2025,INV00037,14,ICU,STF6862,Morning,Emergency Use,342,LOT26098
TXN000910,22-08-2025,INV00138,9,ER,STF1401,Afternoon,Emergency Use,122,LOT33584
TXN000911,27-08-2025,INV00188,5,ER,STF1742,Night,Emergency Use,189,LOT53459
TXN000912,22-08-2025,INV00184,6,ICU,STF4849,Afternoon,Routine Use,339,LOT19679
TXN000913,13-08-2025,INV00133,17,Pediatrics,STF8998,Afternoon,Routine Use,28,LOT54150
TXN000914,16-08-2025,INV00177,19,ICU,STF8295,Afternoon,Emergency Use,93,LOT40543
TXN000915,20-08-2025,INV00329,12,Surgery,STF2547,Afternoon,Emergency Use,424,LOT29931
TXN000916,06-08-2025,INV00031,19,ICU,STF3769,Afternoon,Emergency Use,209,LOT58995
TXN000917,20-08-2025,INV00247,6,ICU,STF6770,Afternoon,Emergency Use,421,LOT28030
TXN000918,14-08-2025,INV00411,15,ER,STF9167,Morning,Routine Use,145,LOT13581
TXN000919,08-08-2025,INV00272,1,Pediatrics,STF6947,Night,Emergency Use,430,LOT79951
TXN000920,27-08-2025,INV00277,16,ICU,STF1594,Night,Routine Use,60,LOT21858
TXN000921,30-08-2025,INV00394,4,ICU,STF1470,Morning,Routine Use,41,LOT10368
TXN000922,02-08-2025,INV00051,11,ER,STF1341,Morning,Emergency Use,461,LOT25445
TXN000923,11-08-2025,INV00261,11,ICU,STF7230,Night,Emergency Use,391,LOT40539
TXN000924,14-08-2025,INV00069,1,Pediatrics,STF7145,Night,Emergency Use,419,LOT73845
TXN000925,13-08-2025,INV00110,18,Pediatrics,STF5115,Morning,Routine Use,463,LOT84461
TXN000926,10-08-2025,INV00396,4,General,STF9685,Night,Emergency Use,327,LOT23111
TXN000927,19-08-2025,INV00176,12,Surgery,STF7352,Afternoon,Routine Use,81,LOT68836
TXN000928,06-08-2025,INV00421,14,Pediatrics,STF6226,Night,Emergency Use,248,LOT13548
TXN000929,24-08-2025,INV00228,5,ER,STF8030,Night,Routine Use,310,LOT29792
TXN000930,27-08-2025,INV00197,9,ER,STF4329,Morning,Routine Use,328,LOT73591
TXN000931,22-08-2025,INV00240,14,ER,STF1705,Night,Emergency Use,7,LOT62214
TXN000932,15-08-2025,INV00382,17,ER,STF8994,Morning,Emergency Use,352,LOT57150
TXN000933,02-08-2025,INV00179,17,ICU,STF4231,Afternoon,Routine Use,96,LOT77194
TXN000934,16-08-2025,INV00160,2,ER,STF8624,Afternoon,Routine Use,341,LOT85364
TXN000935,05-08-2025,INV00415,4,Surgery,STF5603,Afternoon,Routine Use,472,LOT75057
TXN000936,20-08-2025,INV00103,10,ICU,STF7233,Night,Emergency Use,383,LOT59527
TXN000937,15-08-2025,INV00410,14,ER,STF9486,Morning,Routine Use,381,LOT18071
TXN000938,16-08-2025,INV00337,12,ER,STF6451,Night,Emergency Use,139,LOT12080
TXN000939,27-08-2025,INV00178,17,Surgery,STF1303,Afternoon,Emergency Use,64,LOT40435
TXN000940,24-08-2025,INV00113,1,Pediatrics,STF9552,Night,Routine Use,384,LOT12877
TXN000941,31-08-2025,INV00431,14,Surgery,STF1313,Night,Emergency Use,257,LOT99429
TXN000942,29-08-2025,INV00197,4,Surgery,STF3218,Night,Routine Use,299,LOT43678
TXN000943,02-08-2025,INV00080,7,ICU,STF9985,Night,Routine Use,118,LOT12284
TXN000944,11-08-2025,INV00386,5,ER,STF1295,Morning,Emergency Use,430,LOT56998
TXN000945,24-08-2025,INV00050,13,Surgery,STF7151,Afternoon,Routine Use,245,LOT91094
TXN000946,24-08-2025,INV00044,17,ER,STF7029,Night,Emergency Use,382,LOT92765
TXN000947,10-08-2025,INV00249,20,ER,STF7530,Night,Emergency Use,171,LOT94890
TXN000948,22-08-2025,INV00470,4,ER,STF6125,Night,Routine Use,219,LOT95319
TXN000949,27-08-2025,INV00184,14,General,STF6286,Morning,Routine Use,179,LOT40010
TXN000950,27-08-2025,INV00297,16,ICU,STF4964,Night,Emergency Use,256,LOT65983
TXN000951,06-08-2025,INV00311,11,ICU,STF6844,Night,Routine Use,86,LOT76581
TXN000952,31-08-2025,INV00004,8,Pediatrics,STF8115,Afternoon,Emergency Use,52,LOT77060
TXN000953,22-08-2025,INV00300,11,ICU,STF3355,Night,Routine Use,310,LOT43025
TXN000954,31-08-2025,INV00417,17,General,STF5334,Night,Emergency Use,405,LOT56480
TXN000955,11-08-2025,INV00419,9,Pediatrics,STF2552,Night,Emergency Use,482,LOT41963
TXN000956,31-08-2025,INV00389,17,General,STF5367,Afternoon,Routine Use,279,LOT30933
TXN000957,12-08-2025,INV00307,16,ICU,STF5621,Morning,Emergency Use,149,LOT47328
TXN000958,02-08-2025,INV00260,19,Surgery,STF9337,Morning,Emergency Use,434,LOT56523
TXN000959,15-08-2025,INV00349,6,ICU,STF7393,Morning,Emergency Use,435,LOT69672
TXN000960,04-08-2025,INV00390,10,Pediatrics,STF1897,Afternoon,Routine Use,244,LOT69337
TXN000961,03-08-2025,INV00061,11,ER,STF3312,Night,Routine Use,452,LOT35072
TXN000962,17-08-2025,INV00459,17,ER,STF9030,Afternoon,Emergency Use,382,LOT26030
TXN000963,08-08-2025,INV00079,10,ER,STF2456,Afternoon,Emergency Use,360,LOT96296
TXN000964,10-08-2025,INV00362,16,Pediatrics,STF7134,Morning,Emergency Use,289,LOT97284
TXN000965,23-08-2025,INV00298,5,ER,STF7886,Afternoon,Routine Use,319,LOT59670
TXN000966,11-08-2025,INV00405,4,ICU,STF2737,Night,Emergency Use,45,LOT82133
TXN000967,16-08-2025,INV00127,20,Surgery,STF4620,Night,Routine Use,190,LOT76481
TXN000968,12-08-2025,INV00236,5,Pediatrics,STF9531,Afternoon,Emergency Use,325,LOT25965
TXN000969,01-08-2025,INV00465,2,General,STF2714,Afternoon,Emergency Use,352,LOT58008
TXN000970,14-08-2025,INV00086,9,Surgery,STF2266,Morning,Routine Use,412,LOT65149
TXN000971,31-08-2025,INV00308,15,General,STF3941,Afternoon,Routine Use,86,LOT94477
TXN000972,19-08-2025,INV00125,15,ICU,STF4809,Night,Routine Use,107,LOT66774
TXN000973,13-08-2025,INV00100,19,ICU,STF4204,Morning,Routine Use,421,LOT18404
TXN000974,19-08-2025,INV00006,19,Pediatrics,STF6886,Night,Routine Use,55,LOT12398
TXN000975,23-08-2025,INV00005,2,Surgery,STF3935,Night,Routine Use,423,LOT18476
TXN000976,15-08-2025,INV00337,3,ER,STF4381,Afternoon,Routine Use,28,LOT23063
TXN000977,07-08-2025,INV00267,4,General,STF4344,Night,Routine Use,341,LOT22300
TXN000978,31-08-2025,INV00446,7,General,STF8730,Morning,Emergency Use,353,LOT63404
TXN000979,09-08-2025,INV00270,15,General,STF2772,Morning,Routine Use,127,LOT98355
TXN000980,08-08-2025,INV00307,15,ER,STF9071,Afternoon,Routine Use,15,LOT81087
TXN000981,28-08-2025,INV00181,7,General,STF5149,Morning,Routine Use,150,LOT48737
TXN000982,13-08-2025,INV00184,20,Pediatrics,STF7979,Morning,Emergency Use,485,LOT32762
TXN000983,02-08-2025,INV00162,1,Surgery,STF9254,Morning,Routine Use,257,LOT73231
TXN000984,19-08-2025,INV00163,4,ICU,STF7705,Afternoon,Routine Use,271,LOT52307
TXN000985,11-08-2025,INV00358,4,ER,STF5304,Afternoon,Routine Use,449,LOT98855
TXN000986,16-08-2025,INV00190,3,General,STF9582,Morning,Emergency Use,301,LOT42801
TXN000987,01-08-2025,INV00454,9,Pediatrics,STF7598,Night,Emergency Use,390,LOT60912
TXN000988,25-08-2025,INV00041,12,Pediatrics,STF3045,Morning,Emergency Use,325,LOT69713
TXN000989,21-08-2025,INV00338,4,Surgery,STF6963,Night,Routine Use,417,LOT58573
TXN000990,24-08-2025,INV00308,8,Surgery,STF1950,Night,Emergency Use,494,LOT37921
TXN000991,18-08-2025,INV00455,3,Pediatrics,STF7916,Night,Routine Use,45,LOT20039
TXN000992,08-08-2025,INV00289,15,ER,STF9492,Night,Emergency Use,16,LOT54592
TXN000993,03-08-2025,INV00052,19,ICU,STF9889,Night,Routine Use,195,LOT54540
TXN000994,12-08-2025,INV00060,18,Pediatrics,STF2261,Morning,Routine Use,148,LOT61962
TXN000995,24-08-2025,INV00383,12,Surgery,STF7410,Afternoon,Routine Use,264,LOT38348
TXN000996,31-08-2025,INV00093,3,Surgery,STF9878,Morning,Routine Use,298,LOT54762
TXN000997,17-08-2025,INV00215,6,ICU,STF5610,Afternoon,Routine Use,446,LOT54426
TXN000998,24-08-2025,INV00418,15,ICU,STF9547,Night,Routine Use,419,LOT78299
TXN000999,19-08-2025,INV00258,13,General,STF7962,Morning,Routine Use,487,LOT82251
TXN001000,23-08-2025,INV00434,1,Pediatrics,STF4122,Morning,Routine Use,337,LOT74445
